hh_id,exp_LCU_Electricity,exp_LCU_Petrol,exp_LCU_Firewood,exp_LCU_Gas,exp_LCU_Biomass,exp_LCU_Diesel,exp_LCU_Coal,hh_expenditures_LCU
8499,1197.56863899707,NA,NA,NA,NA,NA,NA,16721.528014494652
8500,1197.56863899707,NA,NA,NA,NA,NA,NA,24040.097604361683
8501,1197.6740093632,NA,NA,NA,NA,NA,NA,31015.51216931614
8502,1197.6740093632,NA,NA,NA,NA,NA,NA,20647.32030189596
8503,1197.6740093632,NA,NA,NA,NA,NA,NA,24378.02123691637
8504,2395.3480187264,NA,NA,NA,NA,658.643284805551,NA,77250.748053639
8505,2395.3480187264,NA,NA,NA,930.225159770871,NA,NA,45363.78823744454
8506,1197.6740093632,NA,NA,NA,NA,NA,NA,29609.26154810407
8507,1197.6740093632,NA,NA,NA,NA,NA,NA,19466.049977971154
8508,1197.6740093632,NA,NA,NA,NA,NA,NA,35405.60460434177
8509,1197.6740093632,NA,NA,NA,NA,NA,NA,10150.696871614899
8510,3237.18742053065,NA,NA,NA,NA,NA,NA,83243.64735835211
8511,2158.1249470204302,4642.050662665946,NA,NA,NA,NA,NA,57485.94610109874
8512,1079.06247351022,2198.86610336808,NA,NA,NA,NA,NA,18820.639815745842
8513,2158.1249470204302,NA,NA,NA,NA,NA,NA,58636.4407317693
8514,4316.2498940408605,NA,NA,2481.84368907349,NA,NA,NA,32473.04777260032
8515,6474.37484106129,31330.78799229595,NA,NA,NA,NA,NA,142698.4207278463
8516,1199.43047433427,NA,NA,NA,NA,NA,NA,29620.241301559345
8517,1199.43047433427,NA,NA,NA,NA,NA,NA,16693.224862758063
8518,3598.2914230028,NA,NA,NA,NA,NA,NA,42247.22847466391
8519,2398.86094866853,6623.44139495314,NA,NA,NA,NA,NA,26348.4688312718
8520,1199.43047433427,463.04140948236,NA,NA,NA,NA,NA,37724.7456261875
8521,1199.43047433427,NA,NA,NA,NA,NA,NA,10097.99262867784
8522,5997.15237167133,NA,NA,NA,NA,NA,NA,42848.71293831294
8523,1197.6740093632,NA,NA,NA,NA,NA,NA,23146.19813195616
8524,1197.6740093632,NA,NA,NA,NA,NA,NA,49158.593579963206
8525,1197.6740093632,7073.751588230029,NA,NA,NA,NA,NA,205363.33747182664
8527,2395.3480187264,NA,NA,NA,NA,NA,NA,54956.49862240115
8528,3593.0220280896,NA,NA,NA,NA,NA,NA,29254.111724369075
8529,1197.6740093632,NA,NA,NA,NA,NA,NA,43699.52995190119
8530,3593.0220280896,NA,NA,NA,NA,NA,NA,20717.38730263006
8531,1197.6740093632,NA,NA,NA,NA,NA,NA,41378.874137626575
8532,1197.6740093632,573.547426072705,NA,NA,NA,NA,NA,27606.262523014153
8533,NA,3025.97561096722,NA,NA,NA,NA,NA,25449.378677171335
8534,1199.43047433427,NA,NA,NA,NA,NA,NA,46851.45300295056
8535,4198.00666016993,3910.12745785104,NA,NA,NA,NA,NA,49317.97093787502
8536,1199.43047433427,NA,NA,NA,NA,NA,NA,43400.01611204695
8537,2398.86094866853,1646.36945593728,NA,NA,NA,NA,NA,34181.45334591799
8538,1199.43047433427,NA,NA,NA,NA,NA,NA,47378.29726684371
8539,3598.2914230028,NA,NA,NA,NA,NA,NA,76364.24695903285
8540,2998.57618583567,NA,NA,NA,NA,NA,NA,25802.276444534327
8542,1197.6740093632,318.93434049287,NA,NA,NA,NA,NA,82669.26716970361
8543,1197.6740093632,NA,NA,NA,NA,NA,2392.00755369652,116141.50301303327
8544,1197.6740093632,NA,NA,NA,NA,NA,NA,77718.89656496204
8545,1197.6740093632,1529.459802860544,NA,NA,NA,NA,NA,45590.08152290887
8546,1197.6740093632,7886.80175345527,NA,NA,689.695511315831,NA,NA,204743.1066254181
8547,1197.6740093632,NA,NA,NA,NA,NA,NA,33861.562287873094
8548,1079.06247351022,NA,NA,NA,NA,NA,NA,35103.62736070907
8549,2697.65618377554,NA,NA,NA,NA,NA,NA,55100.46887601503
8550,2697.65618377554,NA,NA,NA,NA,NA,NA,36455.84432952418
8551,1079.06247351022,NA,NA,NA,NA,NA,NA,21903.406262104592
8552,2158.1249470204302,NA,NA,NA,NA,NA,NA,20036.65085212202
8553,1079.06247351022,NA,NA,NA,NA,NA,NA,46793.89268948636
8554,1079.06247351022,NA,NA,NA,NA,NA,NA,16343.129105422895
8555,1199.82510647211,NA,NA,NA,NA,NA,NA,19502.319035930672
8556,1199.82510647211,NA,NA,NA,NA,NA,NA,31750.893442481007
8557,3599.47531941632,NA,NA,NA,NA,NA,NA,32516.591235658023
8558,1199.82510647211,NA,NA,NA,NA,NA,NA,9893.983925258137
8559,1199.82510647211,NA,NA,NA,NA,NA,NA,40929.77469455707
8560,1199.82510647211,NA,NA,NA,NA,NA,NA,26273.35164017536
8561,1199.82510647211,NA,NA,NA,NA,NA,NA,14634.3129223775
8562,2399.65021294422,NA,NA,NA,NA,NA,NA,21586.339270026103
8563,1199.82510647211,NA,NA,NA,NA,NA,NA,24755.748007977214
8564,4799.30042588843,NA,NA,NA,NA,NA,NA,35344.78627065494
8565,1199.82510647211,NA,NA,NA,NA,NA,NA,7841.951894341348
8566,18671.7378059723,10627.2000627754,NA,NA,NA,NA,NA,201372.64700578118
8567,3593.0220280896,764.729901430274,NA,NA,NA,NA,NA,77589.93399062577
8569,1197.6740093632,NA,NA,NA,NA,NA,NA,27849.49024260138
8571,1199.82510647211,NA,NA,NA,NA,NA,NA,25985.56768336384
8572,2999.56276618027,NA,NA,NA,NA,NA,NA,86262.31120545768
8573,2399.65021294422,8398.134795808774,NA,NA,NA,NA,NA,272867.5471668513
8574,2399.65021294422,23952.426706356007,NA,NA,NA,NA,NA,286756.67291298584
8575,NA,46130.5995826116,NA,NA,NA,NA,NA,271407.44501870545
8576,7198.95063883265,NA,NA,NA,NA,NA,NA,139234.69352118287
8577,1199.82510647211,NA,NA,NA,NA,NA,NA,17103.439659384578
8578,4799.30042588843,11568.2513931099,NA,NA,NA,NA,NA,77079.71148881907
8579,1197.6740093632,584.712957570262,NA,NA,NA,NA,NA,28264.23759496847
8580,1197.6740093632,13765.1382257449,NA,NA,NA,NA,NA,57948.02360604849
8581,1197.6740093632,NA,NA,NA,NA,NA,NA,20599.66984986067
8582,1197.6740093632,NA,NA,NA,NA,NA,NA,9789.555441376138
8583,1197.6740093632,NA,NA,NA,NA,NA,NA,16268.132638038704
8584,1197.6740093632,NA,NA,NA,NA,NA,NA,30133.757236298523
8586,1197.6740093632,NA,NA,NA,NA,NA,NA,38863.54020657225
8587,2994.185023408,NA,NA,NA,NA,NA,NA,40349.38154503974
8588,1197.6740093632,NA,NA,NA,NA,NA,NA,22262.456488329834
8589,1079.06247351022,6718.757538069126,NA,NA,NA,NA,NA,69751.3060175299
8590,2697.65618377554,6840.916766034019,NA,NA,NA,NA,NA,98973.37174936022
8591,2158.1249470204302,2190.722154837085,NA,NA,NA,NA,NA,46504.75926069948
8592,4855.78113079597,11947.2927304272,NA,NA,NA,NA,NA,109755.07400212288
8593,1079.06247351022,NA,NA,NA,NA,NA,NA,29868.19021913455
8594,5719.03110960414,NA,NA,NA,NA,NA,NA,53906.73458645507
8595,2697.65618377554,12521.320866401533,NA,NA,NA,NA,NA,92036.00405316219
8596,1079.06247351022,42246.73300452558,NA,NA,NA,NA,NA,116479.92594432608
8597,3238.3896708786,NA,NA,NA,NA,NA,NA,18558.34286548937
8598,1079.4632236262,NA,NA,NA,NA,NA,NA,22496.883836184315
8599,2158.9264472524,NA,NA,NA,NA,NA,NA,46145.550535847055
8600,1079.4632236262,NA,NA,NA,NA,NA,NA,6058.421018487044
8601,1079.4632236262,NA,NA,NA,NA,NA,NA,40765.74757251281
8602,1079.4632236262,NA,NA,NA,NA,NA,NA,32386.13504212096
8603,1079.4632236262,NA,NA,NA,NA,NA,NA,13423.528352007408
8604,1079.4632236262,251.265402126813,NA,NA,NA,NA,NA,27545.892714997717
8605,1079.4632236262,NA,NA,NA,NA,NA,NA,9349.30095407159
8606,1079.4632236262,NA,NA,NA,NA,NA,NA,33040.08484883606
8607,1079.4632236262,NA,NA,NA,NA,NA,NA,19339.45756588203
8610,NA,NA,929.681987869207,NA,NA,NA,NA,27374.80840451099
8613,1079.4632236262,NA,NA,NA,NA,NA,NA,9283.050316580719
8614,1079.4632236262,NA,NA,NA,NA,NA,NA,21511.43402804041
8616,3238.3896708786,NA,NA,NA,NA,NA,NA,44865.40905852132
8617,2698.6580590655,NA,NA,NA,NA,NA,NA,22298.260792901336
8618,1079.4632236262,NA,NA,NA,NA,NA,NA,19929.055320377756
8619,1079.4632236262,NA,NA,NA,NA,NA,NA,23487.89642185241
8620,4317.8528945048,NA,3768.98103190219,NA,NA,NA,NA,39647.05132771064
8621,2158.9264472524,NA,NA,NA,NA,NA,NA,24365.108529305533
8622,2400,NA,NA,NA,NA,NA,NA,45673.26
8623,1200,NA,NA,NA,NA,NA,NA,10803.04
8624,1200,NA,650,NA,NA,NA,2600,45465.78
8625,1200,NA,NA,NA,NA,NA,NA,33336.44
8626,1200,NA,NA,NA,NA,NA,NA,67570.72
8627,1200,1440,NA,NA,NA,NA,NA,59360.66
8628,3000,7200,NA,NA,NA,NA,NA,237694.38
8629,1200,NA,NA,NA,NA,NA,NA,16085.1
8630,1200,NA,NA,NA,NA,NA,NA,25572.7
8631,4800,NA,NA,NA,NA,NA,NA,53654.08
8632,2400,NA,NA,NA,NA,NA,NA,33279.52
8633,3600,39360,NA,NA,NA,NA,NA,135888.36000000002
8635,NA,NA,NA,NA,132.889308538696,NA,NA,7857.99634032055
8637,NA,NA,6644.46542693479,NA,NA,NA,NA,36902.94512677838
8640,NA,318.93434049287,NA,NA,NA,NA,NA,18300.023432684684
8641,2398.86094866853,NA,NA,NA,NA,NA,NA,31540.988864446506
8642,3598.2914230028,2521.00322940396,NA,NA,NA,NA,NA,160630.43722555882
8643,1199.43047433427,NA,NA,NA,NA,NA,NA,26971.321078337016
8644,2398.86094866853,NA,NA,NA,NA,NA,NA,28560.588889421982
8645,4797.72189733706,NA,NA,NA,NA,NA,NA,35081.20260177574
8646,1199.43047433427,NA,1028.9809099608,NA,NA,NA,2572.4522749020002,19946.093631204236
8647,1199.43047433427,1070.14014635923,NA,NA,NA,NA,NA,16868.06473310056
8649,3598.2914230028,8914.54768426015,1028.9809099608,NA,NA,NA,2572.4522749020002,46834.47607920815
8650,2398.86094866853,NA,NA,NA,NA,NA,NA,21044.03816433443
8651,1199.43047433427,NA,NA,NA,NA,NA,NA,19564.068345937518
8652,11512.2193608126,NA,NA,NA,NA,NA,NA,89856.24359192308
8653,NA,8776.86194522956,NA,NA,NA,NA,NA,38152.28178331434
8657,NA,1989.7722904856219,NA,NA,NA,NA,NA,39778.50855505175
8658,1198.69006255858,1955.2675686852879,NA,NA,NA,NA,NA,34323.27840973223
8659,4787.73888719118,1343.2083514402,NA,NA,NA,NA,NA,41256.00748741778
8660,1196.9347217978,4835.55006518472,NA,NA,803.920261321057,NA,NA,47940.26781187781
8661,1196.9347217978,NA,NA,NA,NA,NA,NA,36230.189691024476
8663,2992.33680449449,6975.08908212161,NA,NA,NA,NA,NA,133517.9996193116
8664,2393.86944359559,NA,NA,NA,NA,NA,NA,59745.94988794829
8665,1196.9347217978,NA,NA,NA,NA,NA,NA,14872.872864882458
8666,1196.9347217978,NA,NA,NA,NA,NA,NA,45774.14225512427
8667,7780.07569168567,5948.4941278066,NA,NA,NA,NA,NA,111757.26980909037
8668,1196.9347217978,NA,NA,NA,NA,NA,NA,24668.21948027035
8669,2992.33680449449,38.37738146972,NA,NA,NA,NA,NA,75123.57783810054
8670,3590.80416539339,5228.91822524935,NA,NA,NA,NA,NA,89142.21594964598
8671,NA,699.061096800919,NA,NA,NA,NA,NA,11650.841250972024
8672,2992.33680449449,4317.4554153435,NA,NA,NA,NA,NA,67999.92301303928
8673,4787.73888719118,NA,NA,NA,NA,NA,NA,34703.39013223162
8674,3600,NA,NA,NA,NA,NA,NA,24791.60481099656
8675,1200,NA,NA,NA,NA,NA,NA,10282.60481099656
8676,1200,NA,NA,NA,NA,NA,NA,17133.60481099656
8677,1200,NA,NA,NA,NA,NA,NA,58785.74
8678,1200,11517.7244318182,NA,NA,NA,NA,NA,71679.5644318182
8679,6000,8400,NA,NA,NA,NA,NA,496890.74
8680,1200,NA,NA,NA,NA,NA,NA,47002.42
8681,1199.92040141427,NA,NA,NA,NA,NA,NA,10737.95762814007
8682,1199.92040141427,1006.8289398807999,NA,NA,NA,NA,NA,65915.03736255893
8683,2399.84080282854,1344.80606151123,NA,NA,NA,NA,NA,46355.91185922218
8684,1199.92040141427,NA,NA,NA,NA,NA,NA,31495.280871708692
8685,2399.84080282854,NA,NA,NA,NA,NA,NA,30388.215035326855
8686,4120.36952602309,NA,NA,NA,NA,NA,NA,23619.488355433765
8687,1199.92040141427,NA,NA,NA,NA,NA,NA,14687.490245467377
8689,2399.84080282854,NA,NA,NA,1422.39102659841,NA,NA,66991.02626632038
8690,5999.60200707136,620.679720697489,NA,NA,NA,NA,NA,32902.589654343676
8691,1199.92040141427,NA,NA,NA,NA,NA,NA,31097.505403724095
8692,1198.69006255858,NA,NA,NA,NA,NA,NA,23276.147061517422
8693,1198.69006255858,9345.028820922345,NA,NA,NA,NA,NA,152070.61935967222
8694,1198.69006255858,5750.786966721444,NA,NA,NA,NA,NA,89864.00171680121
8695,4794.76025023432,1518.20775921446,NA,NA,NA,NA,NA,74761.78601747235
8696,2397.38012511716,317.122701687202,NA,NA,NA,NA,NA,57732.4528772379
8697,2996.72515639645,NA,NA,NA,NA,NA,NA,143671.20466805447
8698,3596.07018767574,NA,NA,NA,NA,NA,NA,66197.81001913105
8699,2996.72515639645,7859.408854519312,NA,NA,NA,NA,NA,142451.20341769993
8700,4794.76025023432,NA,NA,NA,NA,NA,NA,79781.14946537821
8701,1078.86347995113,NA,NA,NA,NA,NA,NA,20277.16032471418
8702,2157.72695990225,NA,NA,NA,NA,NA,NA,34758.194125002454
8703,1078.86347995113,NA,NA,NA,NA,NA,NA,55980.12291174498
8704,1078.86347995113,2328.50381813156,NA,NA,NA,NA,NA,10459.41239542967
8706,3236.59043985338,2814.67494499419,NA,NA,NA,NA,NA,30598.487260302456
8707,1078.86347995113,NA,NA,NA,NA,NA,NA,22736.33786377699
8708,3704.67591041075,NA,NA,NA,NA,NA,NA,11797.101662969322
8709,1078.86347995113,NA,NA,NA,NA,NA,NA,23901.67707550244
8710,2157.72695990225,1320.417191474602,NA,NA,NA,NA,NA,19297.086975585353
8711,3236.59043985338,7150.955030365555,NA,NA,NA,NA,NA,22648.60870858963
8712,1078.86347995113,NA,NA,NA,NA,NA,NA,5541.81207014834
8713,2697.15869987782,15845.006297695225,NA,NA,NA,NA,NA,58297.20092085437
8714,1078.86347995113,562.934988998838,NA,NA,NA,NA,NA,19236.217244579595
8715,1078.86347995113,NA,NA,NA,NA,NA,NA,32274.422494327897
8716,4794.76025023432,NA,NA,NA,NA,NA,NA,24926.6107347931
8717,1198.69006255858,NA,NA,NA,NA,NA,NA,32373.750114237486
8718,1080,NA,NA,NA,NA,NA,NA,37207.1955737488
8719,1198.69006255858,NA,NA,NA,NA,NA,NA,71857.47780514172
8720,1198.69006255858,NA,NA,NA,NA,NA,NA,47359.53629028325
8721,1198.69006255858,17252.3609001643,NA,NA,NA,NA,NA,130687.97939617664
8722,1198.69006255858,NA,NA,NA,NA,NA,NA,36120.18466844816
8723,1198.69006255858,NA,NA,NA,NA,NA,NA,21175.592271210433
8724,2397.38012511716,4408.936674486442,NA,NA,NA,NA,NA,26267.99907418086
8725,3596.07018767574,NA,NA,NA,NA,NA,NA,44103.438689555325
8726,9674.35823640256,6040.9736392848,NA,NA,NA,NA,NA,126487.71735720764
8727,18706.7590580485,18122.9209178544,NA,NA,NA,NA,NA,162806.50444043198
8728,4120.36952602309,6544.3881092251995,NA,NA,NA,NA,NA,83660.75679858476
8729,3599.76120424281,12484.67885452192,NA,NA,NA,NA,NA,223535.01358956366
8730,5699.62190671779,5839.60785130864,NA,NA,749.9879958428,NA,NA,144960.2646946903
8732,3705.35922823398,NA,NA,NA,NA,NA,NA,35958.59842650833
8733,3705.35922823398,NA,NA,NA,NA,NA,NA,34237.7489357728
8734,3705.35922823398,NA,NA,NA,NA,NA,NA,38275.92925781441
8735,3705.35922823398,NA,NA,NA,NA,NA,NA,36405.54895807871
8736,4316.2498940408605,2443.18455929786,NA,NA,NA,NA,NA,29699.843032814548
8738,3705.35922823398,NA,NA,NA,NA,NA,NA,50063.70752601337
8739,3705.35922823398,NA,NA,NA,NA,NA,NA,33572.494993016466
8741,3705.35922823398,NA,NA,NA,NA,NA,NA,46169.42835808854
8742,4316.2498940408605,2850.3819858475035,NA,NA,NA,NA,NA,48276.14081034892
8743,8699.94119267611,4886.36911859573,NA,NA,NA,NA,NA,108407.75525947
8745,8399.4428098999,20136.578797616,NA,NA,NA,NA,NA,196105.06012065618
8747,11999.2040141427,48327.7891142784,NA,NA,NA,NA,NA,207692.45089469646
8748,14400,12081.9472785696,NA,NA,NA,NA,NA,90133.49618220443
8749,14399.0448169713,8578.182567784415,NA,NA,NA,NA,NA,107125.49793290997
8750,NA,620.679720697489,NA,NA,NA,NA,NA,30289.503408511337
8752,2398.86094866853,NA,NA,NA,NA,NA,NA,29088.055552934817
8753,NA,1389.12422844708,NA,NA,NA,NA,NA,18772.361765556376
8756,1199.43047433427,11262.0489847102,NA,NA,NA,NA,NA,79036.68650913556
8757,1199.43047433427,NA,NA,NA,NA,NA,NA,26830.257712538994
8759,3238.46228070252,NA,NA,NA,NA,NA,NA,58079.660915164415
8760,2758.69009096881,NA,NA,NA,NA,NA,NA,21656.06175873703
8761,2393.86944359559,1419.96311437964,NA,NA,NA,NA,NA,24837.073035810772
8762,1196.9347217978,NA,NA,NA,NA,NA,NA,39488.997168830196
8763,1196.9347217978,NA,NA,NA,NA,NA,NA,23184.63346532135
8764,1196.9347217978,NA,NA,NA,NA,NA,NA,36747.21515756377
8765,2393.86944359559,1381.58573290992,NA,NA,NA,NA,NA,46952.85689818609
8766,2393.86944359559,4653.257503203549,NA,NA,NA,NA,NA,47655.832994657285
8767,1196.9347217978,662.00983035267,NA,NA,NA,NA,NA,16389.710477763623
8768,1196.9347217978,NA,NA,NA,NA,NA,NA,7297.422164752329
8769,1196.9347217978,NA,NA,NA,NA,NA,NA,21394.874796969194
8770,1196.9347217978,NA,NA,NA,NA,NA,NA,22998.441162263905
8771,1196.9347217978,NA,NA,NA,NA,NA,NA,25224.646677471766
8772,1196.9347217978,11050.502604575,NA,NA,NA,NA,NA,19405.974783928425
8773,NA,1004.22188867614,NA,NA,NA,NA,NA,32550.527097501294
8774,NA,2069.225628509,NA,NA,NA,NA,NA,29009.79883583567
8775,NA,369.976485301736,NA,NA,NA,NA,NA,29636.278644190334
8777,11512.2193608126,NA,NA,NA,NA,NA,NA,59796.09289365385
8778,11512.2193608126,NA,NA,NA,NA,NA,NA,67450.51468199166
8779,1200.51974498266,NA,NA,NA,NA,NA,NA,15017.027527442879
8780,3601.55923494797,11624.0411681836,NA,NA,NA,NA,NA,84803.90598915899
8781,1200.51974498266,NA,NA,NA,NA,NA,NA,18511.37976956844
8782,1200.51974498266,NA,NA,NA,NA,NA,NA,7979.310954662132
8783,1200.51974498266,NA,NA,NA,NA,NA,NA,19526.999477554666
8784,1200.51974498266,NA,NA,NA,NA,NA,NA,10633.594914152134
8785,2401.03948996531,NA,NA,NA,NA,NA,NA,23374.63056609691
8786,1200.51974498266,NA,NA,NA,NA,261.549078674301,NA,26230.169761918096
8787,1200.51974498266,NA,NA,NA,NA,NA,NA,17087.312011011858
8788,1200.51974498266,NA,NA,NA,NA,NA,NA,7732.429979095942
8789,1200.51974498266,NA,NA,NA,NA,NA,NA,10682.279051991096
8790,1200.51974498266,NA,NA,NA,NA,NA,NA,19563.41878744884
8791,3601.55923494797,NA,NA,NA,NA,NA,NA,25681.938944689675
8793,1200.51974498266,NA,NA,NA,NA,NA,NA,25531.148504753728
8794,1200.51974498266,NA,NA,NA,NA,NA,NA,16807.58229213944
8795,1200.51974498266,NA,NA,NA,NA,NA,NA,13655.345718532008
8796,1200.51974498266,NA,NA,NA,NA,NA,NA,7283.353448913375
8797,1618.59371026532,10872.1712888755,NA,NA,NA,NA,NA,36390.98070125666
8798,4316.2498940408605,24431.8455929786,NA,NA,NA,NA,NA,107721.91236537593
8799,11869.6872086124,73295.5367789359,NA,NA,NA,NA,NA,432467.3082305222
8800,1079.06247351022,NA,NA,NA,NA,NA,NA,12877.712188339166
8801,1079.06247351022,NA,NA,NA,NA,NA,NA,6001.245907799305
8802,2158.1249470204302,NA,1014.12061584195,NA,NA,NA,NA,32821.256450614324
8803,NA,NA,1014.12061584195,NA,NA,NA,NA,10352.845507083426
8804,3237.18742053065,NA,NA,NA,NA,NA,NA,20436.78285671258
8805,3776.71865728575,NA,NA,NA,NA,NA,NA,101950.00979942824
8806,3237.18742053065,NA,NA,NA,NA,NA,NA,17928.545059932992
8807,11869.6872086124,49474.48732578177,NA,2158.1249470204302,NA,NA,NA,342311.6132280859
8810,NA,1850.77012391155,NA,NA,NA,NA,NA,14032.738751358493
8811,1200.51974498266,NA,NA,NA,NA,NA,NA,9212.706323811288
8813,1200.51974498266,NA,NA,NA,NA,NA,NA,11776.558728182155
8814,1200.51974498266,NA,NA,NA,NA,NA,NA,7821.2611887145185
8815,2401.03948996531,NA,NA,NA,NA,NA,NA,25990.134570678616
8816,2401.03948996531,4727.110075061331,NA,NA,NA,NA,NA,56738.45736997752
8817,1200.51974498266,4843.35048674317,NA,NA,NA,NA,NA,55570.164892259
8818,1200.51974498266,NA,NA,NA,NA,NA,NA,89494.75857864956
8820,1200.51974498266,NA,NA,NA,NA,NA,NA,31159.74451472821
8821,1199.43047433427,NA,NA,NA,NA,NA,NA,26678.33239891945
8822,1199.43047433427,NA,NA,NA,NA,NA,NA,18779.97172120741
8823,1199.43047433427,NA,NA,NA,NA,NA,NA,15989.211235106335
8824,1199.43047433427,NA,NA,NA,NA,NA,NA,30047.640129222014
8825,1199.43047433427,NA,NA,NA,NA,NA,NA,26920.955807316488
8826,2398.86094866853,11888.8846047511,NA,NA,NA,NA,NA,53000.50916326585
8827,1199.43047433427,NA,NA,NA,NA,NA,NA,29481.037065529395
8828,1199.43047433427,11888.8846047511,NA,NA,NA,NA,NA,66652.65485131028
8829,1199.43047433427,NA,NA,NA,NA,NA,NA,12351.503064077437
8830,1199.43047433427,NA,NA,NA,NA,NA,NA,15890.31711669113
8831,1079.06247351022,NA,NA,NA,NA,NA,NA,9503.951480445377
8832,1079.06247351022,NA,NA,NA,NA,NA,NA,25807.877718659773
8833,2158.1249470204302,NA,NA,NA,NA,NA,NA,38150.45556617519
8834,1079.06247351022,11947.2927304272,NA,NA,NA,NA,NA,36281.64302099449
8835,3237.18742053065,NA,NA,NA,NA,NA,NA,109286.01807810793
8836,1079.06247351022,NA,NA,NA,NA,NA,NA,10914.850069603157
8837,1079.06247351022,NA,NA,NA,NA,NA,NA,7655.13495173126
8838,NA,879.428907443844,NA,NA,NA,NA,NA,7392.010548029047
8840,1079.4632236262,NA,NA,NA,NA,NA,NA,6424.2943184122705
8841,1079.4632236262,NA,NA,NA,NA,NA,NA,8274.853583686569
8842,1079.4632236262,NA,NA,NA,NA,NA,NA,12126.341072227684
8843,1079.4632236262,NA,NA,NA,NA,NA,NA,7222.412152931105
8845,1079.4632236262,613.799083461072,NA,NA,NA,NA,NA,22557.127104337782
8846,2158.9264472524,7672.4885432634,NA,NA,NA,NA,NA,58193.94763586966
8847,1079.4632236262,NA,NA,NA,NA,NA,NA,20233.8465475586
8848,2158.9264472524,NA,NA,NA,NA,NA,NA,15249.216128754024
8849,1079.4632236262,NA,NA,NA,NA,NA,NA,10273.395891867656
8850,1079.4632236262,NA,NA,NA,NA,NA,NA,11630.139765313843
8851,1199.43047433427,NA,NA,NA,NA,NA,NA,7159.223616625298
8852,1199.43047433427,NA,NA,NA,NA,NA,NA,13468.729982708117
8853,1199.43047433427,NA,NA,NA,NA,NA,NA,57977.93548205425
8854,1199.43047433427,NA,NA,NA,NA,NA,NA,6786.753158667205
8855,1199.43047433427,NA,NA,NA,NA,NA,NA,11488.868338560565
8856,9670.40819932002,2836.44699044641,NA,NA,NA,NA,NA,69790.43584181677
8857,1199.43047433427,NA,NA,NA,NA,NA,NA,33971.30950230718
8858,1199.43047433427,NA,NA,NA,NA,NA,NA,17297.911206208693
8859,1199.43047433427,NA,NA,NA,NA,NA,NA,26283.310330204546
8860,1079.4632236262,NA,NA,NA,NA,NA,NA,5027.197452980616
8861,5397.316118131,12582.881210951937,NA,NA,NA,NA,NA,58241.9010022387
8862,3238.3896708786,NA,NA,NA,NA,NA,NA,108763.91000124837
8863,3706.73535165309,NA,NA,NA,NA,NA,NA,23350.833563198146
8864,1079.4632236262,188.449051595109,NA,NA,NA,NA,NA,36842.163080006394
8865,1079.4632236262,9974.235106242419,NA,NA,NA,NA,NA,39156.63813089647
8866,1079.4632236262,NA,NA,NA,NA,NA,NA,14035.35547461741
8867,1079.4632236262,NA,NA,NA,NA,NA,NA,18331.882125998574
8868,1079.4632236262,NA,NA,NA,NA,NA,NA,87288.79795814541
8869,1079.4632236262,339.208292871197,NA,NA,NA,NA,NA,21538.79006977239
8870,2158.9264472524,NA,NA,NA,NA,NA,NA,25430.827978739682
8871,1079.4632236262,NA,NA,NA,NA,NA,NA,11830.893724879026
8872,1079.4632236262,NA,NA,NA,NA,NA,NA,50471.15251964546
8873,1079.4632236262,NA,NA,NA,NA,NA,NA,20942.817214257713
8874,2698.6580590655,NA,NA,NA,NA,NA,NA,28877.03500603743
8875,11969.347217978,10784.0441929913,NA,NA,NA,NA,NA,109681.86424718611
8877,18660.2123128276,9882.1757284529,NA,NA,NA,NA,NA,232805.3936580948
8878,11969.347217978,29934.3575463816,NA,NA,NA,NA,NA,251701.03810179268
8879,10772.4124961802,29742.470639033,NA,NA,NA,NA,NA,224264.87113695047
8880,11969.347217978,6907.9286645496,NA,NA,NA,NA,NA,71443.00771401633
8881,5386.20624809008,14583.4049584936,NA,NA,NA,NA,NA,193804.00968316986
8882,5984.67360898898,18421.1431054656,NA,NA,NA,NA,NA,622196.2710406237
8883,1197.56863899707,NA,NA,NA,NA,NA,NA,23711.76182722585
8885,2395.13727799415,76.5825829154,NA,NA,NA,NA,NA,30620.18965036088
8886,1197.56863899707,NA,NA,NA,NA,NA,NA,8841.563406948382
8887,1197.56863899707,NA,NA,NA,NA,NA,NA,27130.892178216964
8888,1197.56863899707,NA,NA,NA,NA,NA,NA,34339.342487020294
8889,1800,NA,NA,NA,NA,NA,NA,23088.6646048415
8890,2395.13727799415,NA,NA,NA,NA,NA,NA,40919.89180635585
8891,1199.43047433427,NA,NA,NA,NA,NA,NA,21008.46769937982
8892,2398.86094866853,NA,NA,NA,NA,NA,NA,28371.71755002657
8893,1199.43047433427,NA,NA,NA,NA,NA,NA,17340.132709623984
8894,3598.2914230028,NA,NA,NA,NA,NA,NA,41215.165056895756
8895,1199.43047433427,NA,NA,NA,NA,NA,NA,30563.932965134423
8896,1199.43047433427,NA,NA,NA,NA,NA,NA,19664.98591608893
8897,4198.00666016993,NA,NA,NA,NA,NA,NA,59007.38781496211
8898,2998.57618583567,NA,NA,NA,NA,NA,NA,31845.869945617153
8899,1199.43047433427,4558.575520360305,NA,NA,NA,NA,NA,46001.458173545994
8900,3598.2914230028,NA,NA,NA,NA,NA,NA,16418.334920052956
8902,1197.56863899707,NA,NA,NA,NA,NA,NA,29632.626405069226
8904,1197.56863899707,NA,NA,NA,NA,NA,NA,18141.41246824538
