hh_id,hh_size,hh_weights,province,urban_1,electricitycon,electricitymains,electricitysource,electricityfree,cookingsource,lightingsource,heatingsourcewater,heatingsourcespace,income,consumption,education_hhh,own_stove,own_vehicle,gender_hhh,ethnicity_hhh
261,3,845.01838534,1,5,1,1,8,2,1,1,1,1,28695.64166,44600.948863,98,1,3,1,1
262,1,720.77450961,1,5,1,1,8,2,1,1,1,1,45183.679097,34160.812046,15,1,3,1,2
263,5,643.4587584,1,5,1,1,8,2,1,1,1,11,95273.515818,144842.21164,10,1,1,1,2
264,9,1303.6884572,1,1,1,1,8,1,1,1,1,4,77071.866423,23427.0494,8,1,3,2,1
265,4,1859.4360826,1,1,1,2,1,2,1,1,1,4,8660.859342,38413.350271,11,1,3,1,1
266,1,1438.6813446,1,1,1,2,1,2,1,1,1,4,65631.2471,14966.310741,11,1,3,1,1
267,1,1897.0406344,1,1,1,2,1,2,1,1,1,4,43080.468612,14296.656362,12,1,3,2,1
268,5,1136.0526393,1,1,1,1,8,1,1,1,1,1,21787.841707,23653.342871,10,1,3,2,1
269,2,1438.6813446,1,1,1,1,8,2,1,1,1,1,86844.362325,37153.795862,10,1,9,1,1
270,12,1136.0526393,1,1,1,1,8,1,3,1,5,4,214235.92155,64783.587183,10,1,3,2,1
271,5,1136.0526393,1,1,1,1,8,1,1,1,1,4,126066.54839,39963.256089,10,1,3,2,1
272,2,1438.6813446,1,1,1,2,1,2,1,1,1,1,78863.299858,49034.913297,10,1,1,1,1
273,5,523.93624116,1,1,1,1,8,2,1,1,1,11,239553.63474,129992.49524,13,1,1,2,2
274,5,404.30843136,1,1,1,1,8,2,1,1,1,11,224280.20334,98377.983658,11,1,3,1,2
275,6,523.93624116,1,1,1,1,8,2,1,1,1,11,81341.616207,63362.495869,9,3,3,2,2
276,4,404.04387735,1,1,1,1,8,2,1,1,1,1,67013.140647,62002.673597,4,3,3,2,2
277,7,523.93624116,1,1,1,1,8,2,3,1,1,11,160357.60222,38568.455532,8,1,3,2,2
278,4,315.58349368,1,1,1,1,8,2,1,1,1,1,225810.80054,49493.408367000004,8,3,3,1,2
279,5,315.58349368,1,1,1,1,8,2,1,1,1,11,120279.28403,192411.34793,16,1,1,1,2
280,4,452.8887167,1,1,1,1,8,2,1,1,1,11,240582.13584,144537.05461,13,1,1,1,2
281,4,404.30843136,1,1,1,2,1,2,1,1,1,11,93937.460557,140249.9574,13,1,1,1,2
282,4,404.30843136,1,1,1,1,8,2,1,1,1,1,519641.18937,144038.50405,13,1,1,1,2
283,1,404.30843136,1,1,1,1,8,2,1,1,1,11,163632.99581,91145.276512,27,1,1,1,2
284,3,523.93624116,1,1,1,1,8,2,1,1,1,1,32517.091006,76967.502762,13,1,3,2,2
285,2,494.44856744,1,1,1,1,8,2,1,1,1,1,205336.13558,195888.76519,9,1,1,1,1
286,2,468.14660473,1,1,1,1,8,2,1,1,1,11,139440.98572,162574.25165,10,1,1,1,2
287,7,467.84027903,1,1,1,1,8,2,1,1,1,11,23716.754614,34342.868827,2,3,3,2,2
288,5,365.41246636,1,1,1,1,8,2,1,1,1,11,45040.621305,50506.067834,2,1,3,1,2
289,5,467.84027903,1,1,1,1,8,2,1,1,1,11,138342.57474,45628.491572,7,1,3,2,2
290,4,365.41246636,1,1,1,1,8,2,1,1,1,11,16610.753329,17571.078399,6,3,3,1,2
291,4,452.1913572,1,1,1,1,8,2,1,1,1,11,76546.699583,18092.781924,10,1,3,1,4
292,6,1496.1813391,1,5,1,1,8,2,1,1,1,1,72043.802851,26484.029045,5,1,3,2,2
293,4,1293.2940946,1,5,1,1,8,2,1,1,1,1,71925.114543,21047.594539,10,1,3,1,2
294,3,1496.1813391,1,5,1,1,8,2,1,1,1,11,60056.283761,30282.151519,8,1,3,2,2
295,5,1154.565542,1,5,1,1,8,2,1,1,1,11,316361.40205,60126.501767,10,1,3,1,2
296,6,1154.565542,1,5,1,1,8,2,1,1,1,1,87710.659484,36400.471545,5,1,3,1,2
297,6,1293.2940946,1,5,1,1,8,2,1,1,1,1,53172.361907,47308.384194,9,1,3,1,2
298,4,507.97725991,1,1,1,1,8,2,3,1,3,10,622719.00726,782534.33141,26,1,1,1,2
299,4,490.66451463,1,1,1,1,8,2,3,1,1,1,446871.71334,369449.01903,13,2,1,1,4
300,2,794.92289374,1,1,1,1,8,2,3,1,1,5,125607.43771,97890.8902,27,1,1,2,4
301,2,414.07931856,1,1,1,1,8,2,3,1,1,5,1829056.8114,1245864.2403,24,1,1,1,4
302,5,396.50233821,1,1,1,1,8,2,1,1,1,1,1084129.7508,637080.75347,24,1,1,1,2
303,2,758.02184784,1,1,1,1,8,2,1,1,1,1,112925.68972,155023.20557,13,2,1,1,4
304,3,572.82572991,1,1,1,1,8,2,3,1,1,11,403191.00982,481161.24438,11,2,1,1,4
305,5,507.97725991,1,1,1,1,8,2,1,1,1,1,355474.89666,246946.6883,13,1,1,1,2
306,4,507.97725991,1,1,1,1,8,2,1,1,5,1,861274.38517,1007772.8976,27,1,1,1,2
307,3,396.50233821,1,1,1,1,8,2,3,1,1,1,719607.67765,301292.85098,24,1,1,1,2
308,1,427.95121216,1,1,1,2,2,2,1,1,1,1,35830.254493,38387.378014,10,1,3,2,2
309,4,700.25871616,1,1,1,1,8,2,1,1,1,3,474753.23131,208274.51982,12,1,1,1,4
310,3,817.51624227,1,1,1,1,8,2,1,1,1,1,345332.94564,119104.65421,13,1,1,1,4
311,2,817.51624227,1,1,1,1,8,2,3,1,1,1,638207.15915,444765.50568,14,1,1,1,4
312,2,957.40002442,1,5,1,1,8,2,3,1,1,1,217518.11229,87740.692783,24,1,1,1,4
313,5,1137.0327718,1,1,1,1,8,2,3,1,1,1,1826665.0294,578747.44133,13,1,1,1,4
314,2,984.55867642,1,1,1,1,8,2,3,1,1,1,485699.82428,606692.21414,28,1,1,2,4
315,1,1336.9650025,1,1,1,1,8,2,3,1,1,3,382015.62609,460965.84564,27,1,1,2,4
316,4,1137.0327718,1,1,1,1,8,2,1,1,1,3,833900.9414,990362.80568,28,1,1,1,4
317,2,454.4210557,1,1,1,1,8,2,1,1,1,4,41184.45479,29560.118998,12,1,3,2,1
318,6,521.47538288,1,1,1,1,8,2,1,1,1,1,64304.964508,46958.925272,13,1,3,2,1
319,2,438.20684985,1,1,1,1,8,2,1,1,1,1,117711.76383,27469.624662,11,1,3,1,2
320,1,575.47253786,1,1,1,1,8,2,1,1,1,1,287539.33405,227125.28984,13,1,1,1,1
321,7,521.47538288,1,1,1,1,8,2,1,1,1,1,43659.033578,17870.281363,13,1,3,2,1
322,7,454.4210557,1,1,1,1,8,2,1,1,1,1,83092.999391,17461.68413,11,1,3,2,1
323,3,567.86461016,1,1,1,1,8,2,1,1,1,1,47227.113701,7721.41866,11,1,3,2,2
324,1,462.82670207,1,1,1,1,8,2,1,1,1,4,14606.714727,8509.109726,11,1,3,1,1
325,2,743.77443305,1,1,1,1,8,2,1,1,1,1,71940.196368,8340.515212,13,1,3,1,1
326,3,365.41246636,1,1,1,1,8,2,1,1,1,5,74353,88294.285264,24,1,1,1,2
327,3,606.66301608,1,1,1,1,8,2,1,1,1,1,197415,146224.08,10,1,3,2,2
328,4,365.41246636,1,1,1,1,8,2,1,1,1,1,65631.643836,68909.4,7,1,1,1,2
329,3,365.41246636,1,1,1,1,8,2,1,1,1,1,168079.95,89581.35,11,1,3,1,2
330,4,468.14660473,1,1,1,1,8,2,1,1,1,1,165360,209890.25806,9,1,1,1,2
331,2,365.41246636,1,1,1,1,8,2,1,1,1,5,87112.5,78082.941601,9,1,3,1,2
332,4,606.66301608,1,1,1,2,1,2,1,1,1,1,100230,62187.22,8,1,3,2,2
333,3,468.14660473,1,1,1,1,8,2,1,1,1,1,114132.5,118625.61966,11,1,3,1,2
334,7,468.14660473,1,1,1,1,8,2,1,1,1,1,99752.5,95650.39567,14,1,1,1,2
335,5,524.39746144,1,1,1,1,8,2,1,1,1,1,45836.75,35610.43,11,1,3,1,2
336,1,692.14679862,1,1,1,1,8,2,1,1,1,1,76848.39986,106583.70449,13,2,3,2,2
337,1,569.01402868,1,1,1,1,8,2,1,1,1,1,56749.587589,112271.16111,27,2,3,1,2
338,1,569.01402868,1,1,1,1,8,2,1,1,1,1,80395.249085,78217.734991,27,2,3,1,2
339,4,299.11978814,1,1,1,1,8,2,1,1,1,3,298248.02868,265068.26228,9,1,1,1,2
340,5,396.50233821,1,1,1,1,8,2,1,1,1,1,341443.93083,209630.69105,13,1,1,1,2
341,3,507.64487154,1,1,1,1,8,2,1,1,1,5,315208.59945,239798.48413,13,1,1,2,2
342,2,396.50233821,1,1,1,1,8,2,1,1,1,5,101162.46457,67471.657992,98,1,3,1,2
343,2,396.50233821,1,1,1,1,8,2,1,1,1,5,366507.75318,251690.30262,13,1,1,1,2
344,5,507.97725991,1,1,1,1,8,2,1,1,1,1,402794.67087,165478.82821,13,1,1,1,2
345,3,396.50233821,1,1,1,1,8,2,1,1,1,1,576722.87524,255894.42166,29,1,1,1,2
346,3,636.18917622,1,5,1,1,8,2,1,1,1,1,39376.797167,45342.365416,8,1,3,1,2
347,5,535.96479727,1,5,1,1,8,2,1,1,1,1,20186.586807,29559.612978,9,1,3,2,2
348,5,496.57832313,1,5,1,1,8,9,1,1,1,1,245790.12734,159765.71303,7,1,1,1,2
349,6,374.61671344,1,5,1,1,8,2,1,1,1,1,56095.99394,51277.230316,7,1,1,1,2
350,3,824.42645218,1,5,1,1,8,2,1,1,1,1,109999.9597,89946.834021,13,1,3,2,2
351,2,374.61671344,1,5,1,1,8,2,1,1,1,1,32282.596868,20663.5418,98,1,3,1,2
352,4,866.84254668,1,5,1,1,8,2,1,1,1,1,89673.880188,96311.84243,13,1,3,2,2
353,5,374.61671344,1,5,1,1,8,2,1,1,1,1,168786.17004,108999.22204,98,1,1,1,2
354,5,496.57832313,1,5,1,1,8,2,3,1,1,1,111673.87213,33711.28232,8,1,1,1,2
355,6,275.66571238,1,1,1,1,8,2,1,1,1,1,767089,963212.89806,13,1,1,1,2
356,1,467.84027903,1,1,1,1,8,2,1,1,1,1,563025,258924.07806,23,1,1,2,2
357,3,467.84027903,1,1,1,1,8,2,1,1,1,11,377512.5,135282.55806,9,1,1,2,2
358,2,584.05120565,1,1,1,2,1,2,1,1,1,1,59641.242035,67484.305375,12,1,3,1,1
359,3,461.19518829,1,1,1,1,8,2,1,1,1,1,65606.212879,50825.165762,10,1,3,2,1
360,2,754.86200605,1,1,1,2,1,2,1,1,1,1,66207.852187,67540.955436,12,1,1,1,1
361,5,584.05120565,1,1,1,1,8,2,1,1,1,1,165519.63047,154832.72964,15,1,3,1,1
362,3,754.86200605,1,1,1,1,8,2,1,1,1,11,49655.889141,37297.882059,13,1,3,1,1
363,1,584.05120565,1,1,1,1,8,2,1,1,1,1,75666.116786,74209.302444,13,1,3,1,1
364,1,754.86200605,1,1,1,1,8,2,1,1,1,11,44926.756841,35300.059394,12,1,3,1,1
365,2,770.12805775,1,1,1,2,1,2,1,1,1,11,29557.076869,33617.989445,16,1,3,2,1
366,5,529.24910583,1,1,1,1,8,2,4,1,1,1,198216.65397,111134.18859,5,1,3,2,1
367,2,398.28520459,1,1,1,1,8,2,1,1,1,3,144437.92683,180479.75354,11,1,1,2,1
368,3,770.12805775,1,1,1,1,8,2,1,1,1,1,105341.42196,128429.06062,11,1,3,2,1
369,5,529.24910583,1,1,1,1,8,2,1,1,1,1,156393.73019,93886.32668,13,1,1,2,1
370,3,468.14660473,1,1,1,1,8,2,1,1,1,11,94767.140801,41288.306393,11,1,3,1,2
371,4,468.14660473,1,1,1,1,8,2,1,1,1,1,45634.941547,26019.532812,12,1,3,1,2
372,5,468.14660473,1,1,1,1,8,2,1,1,1,1,342131.18264,112171.21871,13,1,1,1,2
373,4,365.41246636,1,1,1,1,8,2,1,1,1,11,62721.205323,46199.895343,98,1,3,1,2
374,7,365.41246636,1,1,1,1,8,2,1,1,1,11,166210.44412,59760.316934,9,1,3,1,2
375,7,606.66301608,1,1,1,2,1,2,1,1,1,11,22786.562989,23572.421842,6,1,3,2,2
376,2,524.39746144,1,1,1,2,1,2,1,1,1,11,73170.3422,18461.605226,8,1,3,1,2
377,4,468.14660473,1,1,1,1,8,2,1,1,1,1,258966.51867,74238.924646,7,1,1,1,2
378,5,365.41246636,1,1,1,1,8,2,1,1,1,1,112610.13373,51227.561864,10,1,3,1,2
379,4,468.14660473,1,1,1,1,8,2,1,1,1,11,90846.13355,77508.057597,13,1,1,1,2
380,6,468.14660473,1,1,1,1,8,2,1,1,1,11,77035.516731,31030.184022,7,1,3,1,2
381,4,468.14660473,1,1,1,1,8,2,1,1,1,11,255923.40314,115950.2085,11,1,1,1,2
382,6,468.14660473,1,1,1,1,8,2,1,1,1,11,87602.959299,88998.051427,8,1,3,1,2
383,4,524.39746144,1,1,1,2,1,2,1,1,1,11,39611.764966,38620.828869,12,1,2,1,2
384,5,524.39746144,1,1,1,2,1,2,1,1,1,1,80535.542247,26978.455552,11,1,3,1,2
385,2,1081.821469,1,1,1,1,8,2,1,1,1,1,55655.420179,85133.581057,13,1,3,1,4
386,2,817.51624227,1,1,1,1,8,2,1,1,1,1,428738.94908,269163.14587,25,1,1,1,4
387,2,1081.821469,1,1,1,1,8,2,1,1,1,1,526554.81923,136464.7842,13,1,1,1,4
388,2,936.75111226,1,1,1,1,8,2,1,1,1,1,411646.15576,246744.44567,10,1,1,2,4
389,2,936.75111226,1,1,1,1,8,2,1,1,1,1,119138.96207,102091.79561,13,1,1,2,4
390,2,590.95908378,1,1,1,1,8,2,1,1,1,11,35655.831803,48898.293484,9,1,3,1,4
391,1,1272.0455196,1,1,1,1,8,2,3,1,1,1,118197.17179,94233.322473,13,1,1,2,4
392,2,1134.4853121,1,1,1,1,8,2,1,1,1,1,144693.99166,102900.29139,13,1,1,2,4
393,5,610.7565505,1,1,1,1,8,2,1,1,1,1,446627.64679,248631.72864,23,1,1,2,2
394,5,565.87385073,1,1,1,1,8,2,1,1,1,1,846929.04689,510309.68068,18,1,1,1,2
395,3,426.89298406,1,1,1,1,8,2,1,1,1,1,84565.960358,93525.91022,9,1,1,1,2
396,3,565.87385073,1,1,1,1,8,2,1,1,1,1,108036.91354,117594.57271,13,1,1,1,2
397,3,426.89298406,1,1,1,1,8,2,1,1,1,1,203220.23994,315061.05787,9,1,1,1,2
398,4,812.0763196,1,1,1,1,8,2,1,1,1,1,632382.97935,645508.50407,13,1,1,1,2
399,4,565.87385073,1,1,1,1,8,2,1,1,1,1,277644.02555,236583.73892,13,1,1,1,2
400,2,523.93624116,1,1,1,1,8,2,1,1,1,1,45269.524641,56781.831747,14,1,3,2,2
401,5,315.58349368,1,1,1,2,1,2,1,1,1,1,9530.42624,17186.152469,13,1,3,1,2
402,10,404.30843136,1,1,1,1,8,2,1,1,1,1,127876.47958,83679.870561,11,1,3,1,2
403,3,340.61423009,1,1,1,1,8,1,1,1,1,1,41167.821229,30858.220268,8,1,3,2,2
404,4,404.04387735,1,1,1,1,8,2,1,1,1,1,34252.079753,40837.264485,8,1,3,2,2
405,4,340.61423009,1,1,1,1,8,2,1,1,1,1,168507.88741,81546.587506,2,1,1,2,2
406,6,404.30843136,1,1,1,1,8,1,1,1,1,1,34079.566713,29495.104417,6,1,3,1,2
407,4,340.61423009,1,1,1,1,8,1,1,1,1,1,30207.831053,47084.951599,9,1,1,2,2
408,11,523.93624116,1,1,1,1,8,1,1,1,1,1,74655.005548,36465.704668,8,1,3,2,2
409,1,404.30843136,1,1,2,8,8,8,11,7,11,11,8190.21005,9547.61311,7,3,3,1,2
410,7,404.30843136,1,1,1,1,8,2,1,1,1,1,138848.1517,91691.263323,7,1,3,1,2
411,4,452.8887167,1,1,1,2,1,2,1,1,1,1,102473.60413,37104.38802,11,1,3,1,2
412,4,340.61423009,1,1,1,1,8,1,1,1,1,1,26038.269572,24434.038194,3,1,3,2,2
413,5,404.30843136,1,1,1,2,1,2,1,1,1,1,34071.273808,23062.566278,10,1,3,1,2
414,2,452.8887167,1,1,1,2,1,2,1,1,1,1,48545.608661,39314.07272,12,1,3,1,2
415,3,600.97347264,1,1,1,2,1,2,1,1,1,11,42269.413816,77108.088011,11,1,3,2,2
416,3,441.0637433,1,1,1,2,1,2,1,1,1,11,210572.45598,41748.477788,8,1,1,1,2
417,4,441.0637433,1,1,1,2,1,2,1,1,1,11,48311.395999,44448.96377,6,1,3,1,2
418,4,440.77513892,1,1,1,1,8,2,1,1,1,11,96537.303336,117464.81388,8,1,1,2,2
419,5,440.77513892,1,1,1,1,8,2,1,1,1,11,36158.250614,39560.180951,7,1,3,2,2
420,5,344.27290219,1,1,1,1,8,2,1,1,1,11,52643.430169,99625.026802,7,1,1,1,2
421,10,259.71810918,1,1,1,1,8,2,1,1,1,11,67958.156842,44522.566988,98,1,3,1,2
422,1,371.57916009,1,1,1,1,8,2,1,1,1,1,24295.658478,56045.528645,10,1,3,2,2
423,1,371.57916009,1,1,1,1,8,2,1,1,1,11,20919.395942,24310.617531,98,1,3,2,2
424,3,571.56680854,1,1,1,1,8,2,1,1,1,11,41620.470489,26214.521502,6,1,2,2,2
425,6,571.56680854,1,1,1,1,8,2,1,1,1,11,109454.93278,92162.800414,13,1,3,2,2
426,4,565.87385073,1,1,1,1,8,9,1,1,1,1,795271.68602,609848.79425,24,1,2,1,2
427,2,590.95908378,1,1,1,1,8,2,3,1,1,1,771694.58698,691387.61981,22,1,1,1,4
428,4,700.25871616,1,1,1,1,8,9,1,1,1,1,851252.85808,630387.97723,29,1,1,1,4
429,4,817.51624227,1,1,1,1,8,2,1,1,1,1,796255.93968,324904.93427,24,1,1,1,4
430,5,700.25871616,1,1,1,1,8,9,3,1,1,1,236565.59805,151375.33191,11,1,1,1,4
431,3,1134.4853121,1,1,1,1,8,2,1,1,1,1,735379.91253,295938.49394,14,1,1,2,4
432,2,936.75111226,1,1,1,1,8,2,1,1,1,1,201620.50513,263911.11581,14,1,1,2,4
433,3,427.02376279,1,1,1,1,8,2,1,1,1,11,504076.27392,52151.382561,13,1,1,1,1
434,7,481.13555075,1,1,1,1,8,2,1,1,1,1,59562.557062,54811.074492,8,1,1,2,1
435,7,419.268353,1,1,1,1,8,1,1,1,1,1,149696.34775,98126.238043,8,1,3,2,1
436,3,700.11641614,1,1,1,1,8,2,1,1,1,1,176547.21297,142407.05659,13,1,3,2,1
437,2,686.23818732,1,1,1,1,8,2,1,1,1,11,10174.078742,41178.856302,13,1,3,1,1
438,7,419.268353,1,1,1,1,8,1,1,1,1,11,31492.90828,47522.573305,9,1,3,2,1
439,2,686.23818732,1,1,1,1,8,2,1,1,1,11,8927.864516,37678.563587,12,1,3,1,1
440,2,700.11641614,1,1,1,1,8,1,1,1,1,11,81404.60233,43122.94972,22,1,3,2,1
441,4,481.13555075,1,1,1,1,8,2,1,1,1,1,362081.47681,160217.58888,25,1,1,2,1
442,5,427.02376279,1,1,1,1,8,1,1,1,1,11,36557.281693,55085.847256,10,1,3,1,1
443,2,419.268353,1,1,1,1,8,2,1,1,1,11,111803.58379,57786.746139,13,1,3,2,1
444,2,530.9556415,1,1,1,1,8,2,4,4,4,4,66545.696865,35903.488073,11,1,3,1,1
445,1,364.01878636,1,1,1,1,8,1,1,1,1,1,28630.424056,34326.627184,8,1,3,1,1
446,1,530.9556415,1,1,1,1,8,1,3,1,1,11,15533.031119,7778.514699,10,1,3,1,1
447,1,686.23818732,1,1,1,1,8,1,4,1,1,11,24461.466329,11210.300973,4,1,3,1,1
448,1,700.11641614,1,1,1,1,8,2,1,1,1,11,30576.832911,29351.928917,24,1,3,2,1
449,3,364.01878636,1,1,1,1,8,1,4,1,4,4,62264.940258,39542.169692,12,1,1,1,1
450,4,700.11641614,1,1,1,1,8,1,1,1,1,4,92230.236511,45339.870075,11,1,3,2,1
451,7,419.268353,1,1,1,1,8,1,1,1,1,4,147869.56396,40043.274863,9,1,3,2,1
452,5,362.07745872,1,1,1,1,8,1,1,1,1,4,75524.77729,63377.429876,11,1,3,2,1
453,4,496.57832313,1,5,1,1,8,9,1,1,1,1,88483.027363,39646.175074,98,2,2,1,2
454,2,614.50674665,1,5,1,1,8,2,1,1,1,1,48483.85061,69354.543824,9,1,1,1,4
455,5,824.42645218,1,5,1,1,8,9,1,1,1,1,59720.993069,33779.93284,7,1,3,2,2
456,4,712.63143989,1,5,1,1,8,9,1,1,1,1,72725.775915,44460.244352,9,1,3,1,2
457,4,764.614856,1,5,1,1,8,2,1,1,1,1,61089.651769,32047.871338,11,3,3,1,3
458,3,636.18917622,1,5,1,1,8,2,1,1,1,1,79998.353506,31204.208152,5,1,3,1,2
459,1,636.18917622,1,5,1,1,8,2,1,1,1,1,35150.791692,42354.480483,14,1,2,1,2
460,6,636.18917622,1,5,1,1,8,2,1,1,1,1,73715.654532,39236.410211,11,1,2,1,2
461,6,374.61671344,1,5,1,1,8,2,1,1,1,1,141219.3157,36607.906893,3,1,2,1,2
462,7,636.18917622,1,5,1,1,8,2,1,1,1,1,101614.07024,104603.99924,6,1,3,1,2
463,2,404.30843136,1,1,1,1,8,2,1,1,1,1,28986.273297,86011.036247,11,3,3,1,2
464,4,452.8887167,1,1,1,1,8,1,1,1,1,1,23279.579487,106855.1995,11,1,3,1,2
465,3,523.93624116,1,1,1,1,8,2,1,1,1,1,203304.63082,37924.0077,4,1,3,2,2
466,2,315.58349368,1,1,1,1,8,2,1,1,1,1,19194.980438,20994.772719,9,3,3,1,2
467,7,404.30843136,1,1,1,1,8,2,1,1,1,1,62199.711451,58170.200343,11,1,3,1,2
468,5,523.93624116,1,1,1,1,8,1,1,1,1,1,83577.088008,56869.272577,12,1,3,2,2
469,6,404.30843136,1,1,1,1,8,2,1,1,1,1,224923.55965,93651.181128,11,1,1,1,2
470,4,452.8887167,1,1,1,1,8,2,1,1,1,1,25323.669567,44795.192014,13,1,3,1,2
471,4,452.8887167,1,1,1,2,1,2,1,1,1,1,49872.119678,56417.908102,10,1,3,1,2
472,2,725.6028213,1,5,1,1,8,2,1,1,1,1,501976.39801,289679.47449,13,1,1,1,4
473,4,643.4587584,1,5,1,1,8,9,1,1,1,1,46842.055423,38896.36764,11,1,1,1,2
474,4,621.52856887,1,5,1,1,8,2,1,1,1,1,135962.5536,326027.06453,14,1,1,1,4
475,4,885.86879185,1,1,1,1,8,2,1,1,1,1,16085.750255,67702.550596,12,1,2,2,2
476,4,885.86879185,1,1,1,1,8,2,1,1,1,1,30389.238513,41507.258448,6,1,2,2,2
477,3,765.74199071,1,1,1,2,1,2,1,1,1,1,73914.601623,106158.85729,12,3,1,1,2
478,5,765.74199071,1,1,1,1,8,2,1,1,1,1,81354.291707,46243.149726,11,1,1,1,2
479,6,533.58700222,1,1,1,1,8,2,1,1,1,1,40780.15801,62322.290991,3,2,2,1,2
480,1,683.60268577,1,1,1,1,8,2,1,1,1,1,201802.20571,198330.98321,14,1,1,1,2
481,2,683.15537916,1,1,1,1,8,2,1,1,1,1,43316.125685,40524.137095,4,3,3,2,2
482,4,765.74199071,1,1,1,2,1,2,1,1,1,1,66712.135905,26222.208118,10,1,2,1,2
483,4,765.74199071,1,1,1,2,1,2,1,1,1,1,147687.18082,83498.476177,6,1,1,1,2
484,5,683.60268577,1,1,1,1,8,2,1,1,1,1,87095.975646,64116.146391,7,2,2,1,2
485,2,683.60268577,1,1,1,1,8,2,1,1,1,5,22963.5978,16476.279507,8,2,2,1,2
486,4,238.07493342,1,1,1,1,8,2,1,1,1,1,552428.17399,202286.75635,13,1,1,1,2
487,4,404.30843136,1,1,1,1,8,2,1,1,1,1,723171.0572,272935.98447,13,1,1,1,2
488,5,523.93624116,1,1,1,1,8,2,1,1,1,11,249245.33211,145391.13753,13,1,3,2,2
489,6,315.58349368,1,1,1,1,8,2,1,1,1,1,349354.61915,170048.84783,13,1,1,1,2
490,2,404.30843136,1,1,1,1,8,1,1,1,1,1,68676.473255,65248.632499,10,1,1,1,2
491,4,404.04387735,1,1,1,1,8,2,1,1,1,1,72328.427704,56126.364271,2,1,3,2,2
492,3,404.04387735,1,1,1,1,8,2,1,1,1,11,37286.343118,33800.404129,6,1,3,2,2
493,3,340.61423009,1,1,1,1,8,2,1,1,1,11,72748.995769,38208.859462,5,1,3,2,2
494,3,404.04387735,1,1,1,1,8,2,1,1,1,11,223012.685,45267.187457,8,1,3,2,2
495,5,404.30843136,1,1,1,1,8,2,1,1,1,1,229463.91218,98083.885427,12,1,1,1,2
496,8,315.58349368,1,1,1,1,8,2,1,1,1,1,2312352.994,480472.66251,11,1,1,1,2
497,3,404.30843136,1,1,1,2,1,2,1,1,1,11,73011.828262,44782.248586,7,1,3,1,2
498,4,523.93624116,1,1,1,1,8,2,1,1,1,11,114772.70106,54107.703195,8,1,3,2,2
499,3,485.92501189,1,1,1,1,8,1,1,1,1,1,161294.65482,85426.487546,13,1,1,1,3
500,2,404.04387735,1,1,1,1,8,1,1,1,1,1,12173.181496,27578.619365,9,1,3,2,2
501,5,404.04387735,1,1,1,1,8,2,1,1,1,1,93306.877148,61078.602046,9,1,3,2,2
502,5,315.58349368,1,1,1,1,8,2,1,1,1,1,411363.63009,219779.62291,10,1,1,1,2
503,7,238.07493342,1,1,1,1,8,1,1,1,1,1,424682.92747,231035.40834,13,1,1,1,2
504,5,238.07493342,1,1,1,1,8,1,1,1,1,1,165859.03886,88457.230195,9,1,1,1,2
505,4,404.04387735,1,1,1,1,8,1,1,1,1,1,5579.374852,17700.034945,9,1,3,2,2
506,3,315.58349368,1,1,1,1,8,2,1,1,1,1,483665.38832,364202.75883,13,3,1,1,2
507,2,340.61423009,1,1,1,1,8,1,1,1,1,1,35359.395275,52347.706206,7,1,3,2,2
508,3,340.61423009,1,1,1,1,8,1,1,1,1,1,47358.833896,48930.446869,8,1,3,2,2
509,7,238.07493342,1,1,1,1,8,1,1,1,1,1,79154.624947,113202.53001,7,1,3,1,2
510,4,315.58349368,1,1,1,1,8,2,1,1,1,1,103805.18032,67776.683205,9,1,1,1,2
511,2,679.61031455,1,5,1,1,8,2,1,1,1,5,33103.926094,26141.324282,4,1,3,1,1
512,4,960.19218879,1,5,1,1,8,2,1,1,1,1,399342.06531,545507.51693,24,1,1,1,4
513,9,317.40200553,1,5,1,1,8,2,1,1,1,1,46330.017227,50075.394533,4,1,3,1,2
514,3,317.40200553,1,5,1,1,8,2,1,1,1,1,83340.215782,112886.67479,3,1,1,1,2
515,8,406.63820998,1,5,1,1,8,2,1,1,1,1,263066.76272,60150.284189,11,1,3,1,2
516,4,342.57697854,1,5,1,1,8,2,1,1,1,1,20547.631716,16567.928561,6,1,3,2,2
517,7,455.49843336,1,5,1,1,8,2,1,1,1,1,182074.84771,48697.718259,13,1,3,1,2
518,2,1255.0936075,1,5,1,1,8,2,1,1,1,1,694919.97048,562664.1173,28,1,1,2,4
519,4,317.40200553,1,5,1,1,8,2,1,1,1,1,86585.436982,65684.71037,98,1,1,1,2
520,1,690.19255218,1,5,2,8,8,8,4,7,4,11,896.920432,7239.423334,9,1,3,1,1
521,9,419.268353,1,1,1,1,8,2,1,1,1,1,77118.670595,92586.64794,8,1,1,2,1
522,5,315.58349368,1,1,1,1,8,2,1,1,1,1,153553.46108,55946.215461,98,1,3,1,2
523,10,362.07745872,1,1,1,1,8,2,1,1,1,1,52765.988831,63592.962663,98,1,3,2,1
524,1,340.61423009,1,1,1,1,8,2,1,1,1,1,18768.356386,25672.440812,2,1,2,2,2
525,1,364.01878636,1,1,1,1,8,2,1,1,1,5,20788.516828,27243.334981,98,1,3,1,1
526,5,419.268353,1,1,1,1,8,2,1,1,1,1,180389.27239,41298.106186,13,1,3,2,1
527,4,530.9556415,1,1,1,1,8,2,1,1,1,1,47755.990935,62802.418545,5,1,3,1,1
